index,material_id,energy_above_hull,band_gap,cif,composition,volume,density,atomic_density,crystal_system,space_group_symbol,space_group_number,created_at,created_at_datetime
30897,mp-552016,0.0,0.0,"# generated using pymatgen
data_YbBi2BrO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.84319740
_cell_length_b   3.84319740
_cell_length_c   9.19672535
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YbBi2BrO4
_chemical_formula_sum   'Yb1 Bi2 Br1 O4'
_cell_volume   135.83716238
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.00000000  0.00000000  0.00000000  1
  Bi  Bi1  1  0.50000000  0.50000000  0.73279230  1
  Bi  Bi2  1  0.50000000  0.50000000  0.26720770  1
  Br  Br3  1  0.00000000  0.00000000  0.50000000  1
  O  O4  1  0.00000000  0.50000000  0.14495353  1
  O  O5  1  0.50000000  0.00000000  0.85504647  1
  O  O6  1  0.50000000  0.00000000  0.14495353  1
  O  O7  1  0.00000000  0.50000000  0.85504647  1
",Bi2 Br1 O4 Yb1,135.83716242444606,8.983801820226,8.983801820226,tetragonal,P4/mmm,123,2014-02-21 09:43:17+00:00,2014-02-21 09:43:17+00:00
17002,mp-11495,0.0,0.0,"# generated using pymatgen
data_LuRu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.30598800
_cell_length_b   3.30598800
_cell_length_c   3.30598800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LuRu
_chemical_formula_sum   'Lu1 Ru1'
_cell_volume   36.13298315
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu  Lu0  1  -0.00000000  -0.00000000  -0.00000000  1
  Ru  Ru1  1  0.50000000  0.50000000  0.50000000  1
",Lu1 Ru1,36.1329831505322,12.685645717594694,12.685645717594694,cubic,Pm-3m,221,2011-05-27 18:24:43+00:00,2011-05-27 18:24:43+00:00
356,mp-505229,0.00756826283805,0.0,"# generated using pymatgen
data_Al3FeSi2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.06556200
_cell_length_b   6.07229800
_cell_length_c   9.48355200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al3FeSi2
_chemical_formula_sum   'Al12 Fe4 Si8'
_cell_volume   349.29723892
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00000000  0.00000000  0.00000000  1
  Al  Al1  1  0.50000000  0.50000000  0.00000000  1
  Al  Al2  1  0.00000000  0.00000000  0.50000000  1
  Al  Al3  1  0.50000000  0.50000000  0.50000000  1
  Al  Al4  1  0.14039300  0.63359600  0.86379000  1
  Al  Al5  1  0.64039300  0.86640400  0.13621000  1
  Al  Al6  1  0.85960700  0.63359600  0.63621000  1
  Al  Al7  1  0.35960700  0.86640400  0.36379000  1
  Al  Al8  1  0.85960700  0.36640400  0.13621000  1
  Al  Al9  1  0.35960700  0.13359600  0.86379000  1
  Al  Al10  1  0.14039300  0.36640400  0.36379000  1
  Al  Al11  1  0.64039300  0.13359600  0.63621000  1
  Fe  Fe12  1  0.00000000  0.01116400  0.25000000  1
  Fe  Fe13  1  0.50000000  0.48883600  0.75000000  1
  Fe  Fe14  1  0.00000000  0.98883600  0.75000000  1
  Fe  Fe15  1  0.50000000  0.51116400  0.25000000  1
  Si  Si16  1  0.16279400  0.67117000  0.15444000  1
  Si  Si17  1  0.66279400  0.82883000  0.84556000  1
  Si  Si18  1  0.83720600  0.67117000  0.34556000  1
  Si  Si19  1  0.33720600  0.82883000  0.65444000  1
  Si  Si20  1  0.83720600  0.32883000  0.84556000  1
  Si  Si21  1  0.33720600  0.17117000  0.15444000  1
  Si  Si22  1  0.16279400  0.32883000  0.65444000  1
  Si  Si23  1  0.66279400  0.17117000  0.34556000  1
",Al3 Fe1 Si2,349.2972389227977,3.6692948651630335,3.6692948651630335,orthorhombic,Pbcn,60,2014-03-10 14:38:56+00:00,2014-03-10 14:38:56+00:00
27783,mp-1208195,0.0,0.0,"# generated using pymatgen
data_TiGeOs
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.58299703
_cell_length_b   7.22627933
_cell_length_c   7.49021791
_cell_angle_alpha   118.84081578
_cell_angle_beta   116.06818100
_cell_angle_gamma   90.00008452
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiGeOs
_chemical_formula_sum   'Ti6 Ge6 Os6'
_cell_volume   270.00117323
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.24052667  0.47869042  0.45736570  1
  Ti  Ti1  1  0.78313040  0.52130323  0.54262246  1
  Ti  Ti2  1  0.66604923  0.74919870  0.99837858  1
  Ti  Ti3  1  0.66763562  0.25079204  0.00160180  1
  Ti  Ti4  1  0.85220190  0.05508803  0.61016753  1
  Ti  Ti5  1  0.24204275  0.94490781  0.38982365  1
  Ge  Ge6  1  0.29450706  0.28813893  0.07628092  1
  Ge  Ge7  1  0.21819920  0.71186594  0.92372807  1
  Ge  Ge8  1  0.57909794  0.83910749  0.66568239  1
  Ge  Ge9  1  0.91341562  0.16089919  0.33432465  1
  Ge  Ge10  1  0.91340707  0.67343015  0.33432260  1
  Ge  Ge11  1  0.57909131  0.32656860  0.66568430  1
  Os  Os12  1  0.99636640  0.00002450  0.00001400  1
  Os  Os13  1  0.99637328  0.49999080  0.00001386  1
  Os  Os14  1  0.50107322  0.66754693  0.25297296  1
  Os  Os15  1  0.24810067  0.33246191  0.74702201  1
  Os  Os16  1  0.24810475  0.91457219  0.74702491  1
  Os  Os17  1  0.50107490  0.08541512  0.25297062  1
",Ge1 Os1 Ti1,270.0011732550076,11.466415255277212,11.466415255277212,orthorhombic,Ima2,46,2018-08-08 14:01:12.246000+00:00,2018-08-08 14:01:12.246000+00:00
27498,mp-30840,0.0,0.0,"# generated using pymatgen
data_Ti2Pd3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.59806935
_cell_length_b   4.70005421
_cell_length_c   7.52805833
_cell_angle_alpha   108.19001076
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ti2Pd3
_chemical_formula_sum   'Ti4 Pd6'
_cell_volume   154.55998805
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.75000000  0.33628392  0.21527162  1
  Ti  Ti1  1  0.25000000  0.66371608  0.78472838  1
  Ti  Ti2  1  0.75000000  0.12101230  0.78472838  1
  Ti  Ti3  1  0.25000000  0.87898770  0.21527162  1
  Pd  Pd4  1  0.25000000  0.08889773  0.61077042  1
  Pd  Pd5  1  0.75000000  0.91110227  0.38922958  1
  Pd  Pd6  1  0.75000000  0.52187269  0.61077042  1
  Pd  Pd7  1  0.25000000  0.47812731  0.38922958  1
  Pd  Pd8  1  0.75000000  0.70214351  -0.00000000  1
  Pd  Pd9  1  0.25000000  0.29785649  0.00000000  1
",Pd3 Ti2,154.55998800795663,8.917104086885814,8.917104086885814,orthorhombic,Cmcm,63,2014-02-19 21:41:11+00:00,2014-02-19 21:41:11+00:00
22363,mp-1209329,0.0,1.301599999999999,"# generated using pymatgen
data_PrVO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.48384877
_cell_length_b   5.49925769
_cell_length_c   7.94591615
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrVO3
_chemical_formula_sum   'Pr4 V4 O12'
_cell_volume   239.62576822
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.00666457  0.45948922  0.25000000  1
  Pr  Pr1  1  0.99333543  0.54051078  0.75000000  1
  Pr  Pr2  1  0.50666457  0.04051078  0.75000000  1
  Pr  Pr3  1  0.49333543  0.95948922  0.25000000  1
  V  V4  1  0.00000000  -0.00000000  -0.00000000  1
  V  V5  1  0.50000000  0.50000000  -0.00000000  1
  V  V6  1  0.00000000  -0.00000000  0.50000000  1
  V  V7  1  0.50000000  0.50000000  0.50000000  1
  O  O8  1  0.28780811  0.21221480  0.04392389  1
  O  O9  1  0.71219189  0.78778520  0.95607611  1
  O  O10  1  0.78780811  0.28778520  0.95607611  1
  O  O11  1  0.71219189  0.78778520  0.54392389  1
  O  O12  1  0.21219189  0.71221480  0.04392389  1
  O  O13  1  0.28780811  0.21221480  0.45607611  1
  O  O14  1  0.21219189  0.71221480  0.45607611  1
  O  O15  1  0.78780811  0.28778520  0.54392389  1
  O  O16  1  0.58133550  0.51999278  0.25000000  1
  O  O17  1  0.41866450  0.48000722  0.75000000  1
  O  O18  1  0.08133550  0.98000722  0.75000000  1
  O  O19  1  0.91866450  0.01999278  0.25000000  1
",O3 Pr1 V1,239.62576821509148,6.648298273071052,6.648298273071052,orthorhombic,Pnma,62,2018-08-08 19:21:01.701000+00:00,2018-08-08 19:21:01.701000+00:00
24169,mp-9194,0.002306797812501,1.286499999999999,"# generated using pymatgen
data_SmCuSeO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.97024700
_cell_length_b   3.97024700
_cell_length_c   8.78653300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SmCuSeO
_chemical_formula_sum   'Sm2 Cu2 Se2 O2'
_cell_volume   138.50090047
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.00000000  0.50000000  0.63392800  1
  Sm  Sm1  1  0.50000000  0.00000000  0.36607200  1
  Cu  Cu2  1  0.50000000  0.50000000  0.00000000  1
  Cu  Cu3  1  0.00000000  0.00000000  0.00000000  1
  Se  Se4  1  0.00000000  0.50000000  0.17714400  1
  Se  Se5  1  0.50000000  0.00000000  0.82285600  1
  O  O6  1  0.00000000  0.00000000  0.50000000  1
  O  O7  1  0.50000000  0.50000000  0.50000000  1
",Cu1 O1 Se1 Sm1,138.50090046854655,7.406205475957589,7.406205475957589,tetragonal,P4/nmm,129,2011-05-29 11:30:34+00:00,2011-05-29 11:30:34+00:00
10321,mp-1202465,0.0,0.0,"# generated using pymatgen
data_Gd3Ge13Os4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.08153000
_cell_length_b   9.08153000
_cell_length_c   9.08153000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Gd3Ge13Os4
_chemical_formula_sum   'Gd6 Ge26 Os8'
_cell_volume   748.99180475
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.00000000  0.50000000  0.75000000  1
  Gd  Gd1  1  0.50000000  0.25000000  0.00000000  1
  Gd  Gd2  1  0.75000000  0.00000000  0.50000000  1
  Gd  Gd3  1  0.00000000  0.50000000  0.25000000  1
  Gd  Gd4  1  0.50000000  0.75000000  0.00000000  1
  Gd  Gd5  1  0.25000000  0.00000000  0.50000000  1
  Ge  Ge6  1  0.50000000  0.50000000  0.50000000  1
  Ge  Ge7  1  0.00000000  0.00000000  0.00000000  1
  Ge  Ge8  1  0.80326200  0.35372700  0.50000000  1
  Ge  Ge9  1  0.64627300  0.50000000  0.80326200  1
  Ge  Ge10  1  0.50000000  0.19673800  0.64627300  1
  Ge  Ge11  1  0.19673800  0.64627300  0.50000000  1
  Ge  Ge12  1  0.35372700  0.50000000  0.19673800  1
  Ge  Ge13  1  0.50000000  0.80326200  0.35372700  1
  Ge  Ge14  1  0.80326200  0.64627300  0.50000000  1
  Ge  Ge15  1  0.64627300  0.50000000  0.19673800  1
  Ge  Ge16  1  0.19673800  0.35372700  0.50000000  1
  Ge  Ge17  1  0.35372700  0.50000000  0.80326200  1
  Ge  Ge18  1  0.50000000  0.80326200  0.64627300  1
  Ge  Ge19  1  0.50000000  0.19673800  0.35372700  1
  Ge  Ge20  1  0.30326200  0.00000000  0.85372700  1
  Ge  Ge21  1  0.14627300  0.30326200  0.00000000  1
  Ge  Ge22  1  0.00000000  0.14627300  0.69673800  1
  Ge  Ge23  1  0.69673800  0.00000000  0.14627300  1
  Ge  Ge24  1  0.85372700  0.69673800  0.00000000  1
  Ge  Ge25  1  0.00000000  0.85372700  0.30326200  1
  Ge  Ge26  1  0.30326200  0.00000000  0.14627300  1
  Ge  Ge27  1  0.14627300  0.69673800  0.00000000  1
  Ge  Ge28  1  0.69673800  0.00000000  0.85372700  1
  Ge  Ge29  1  0.85372700  0.30326200  0.00000000  1
  Ge  Ge30  1  0.00000000  0.14627300  0.30326200  1
  Ge  Ge31  1  0.00000000  0.85372700  0.69673800  1
  Os  Os32  1  0.75000000  0.25000000  0.75000000  1
  Os  Os33  1  0.25000000  0.75000000  0.25000000  1
  Os  Os34  1  0.75000000  0.75000000  0.25000000  1
  Os  Os35  1  0.25000000  0.25000000  0.75000000  1
  Os  Os36  1  0.25000000  0.75000000  0.75000000  1
  Os  Os37  1  0.75000000  0.25000000  0.25000000  1
  Os  Os38  1  0.25000000  0.25000000  0.25000000  1
  Os  Os39  1  0.75000000  0.75000000  0.75000000  1
",Gd3 Ge13 Os4,748.9918047456978,9.652914557257484,9.652914557257484,cubic,Pm-3n,223,2018-08-04 00:30:54.729000+00:00,2018-08-04 00:30:54.729000+00:00
24968,mp-67,0.0,0.0,"# generated using pymatgen
data_Sc
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.29122591
_cell_length_b   3.29122399
_cell_length_c   5.33257239
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999887
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sc
_chemical_formula_sum   Sc2
_cell_volume   50.02447392
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.33333300  0.66666700  0.25000000  1
  Sc  Sc1  1  0.66666700  0.33333300  0.75000000  1
",Sc1,50.02447387118377,2.9845810451564434,2.9845810451564434,hexagonal,P6_3/mmc,194,2011-05-12 19:06:43+00:00,2011-05-12 19:06:43+00:00
9302,mp-1181705,0.177989456499998,0.0,"# generated using pymatgen
data_Cu3SnAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.85832700
_cell_length_b   6.85832700
_cell_length_c   6.85832700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cu3SnAu
_chemical_formula_sum   'Cu12 Sn4 Au4'
_cell_volume   322.59272146
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.08231100  0.86945700  0.66367100  1
  Cu  Cu1  1  0.33632900  0.58231100  0.63054300  1
  Cu  Cu2  1  0.36945700  0.83632900  0.91768900  1
  Cu  Cu3  1  0.58231100  0.63054300  0.33632900  1
  Cu  Cu4  1  0.83632900  0.91768900  0.36945700  1
  Cu  Cu5  1  0.86945700  0.66367100  0.08231100  1
  Cu  Cu6  1  0.91768900  0.36945700  0.83632900  1
  Cu  Cu7  1  0.66367100  0.08231100  0.86945700  1
  Cu  Cu8  1  0.63054300  0.33632900  0.58231100  1
  Cu  Cu9  1  0.41768900  0.13054300  0.16367100  1
  Cu  Cu10  1  0.16367100  0.41768900  0.13054300  1
  Cu  Cu11  1  0.13054300  0.16367100  0.41768900  1
  Sn  Sn12  1  0.77956300  0.27956300  0.22043700  1
  Sn  Sn13  1  0.27956300  0.22043700  0.77956300  1
  Sn  Sn14  1  0.22043700  0.77956300  0.27956300  1
  Sn  Sn15  1  0.72043700  0.72043700  0.72043700  1
  Au  Au16  1  0.48070300  0.98070300  0.51929700  1
  Au  Au17  1  0.98070300  0.51929700  0.48070300  1
  Au  Au18  1  0.51929700  0.48070300  0.98070300  1
  Au  Au19  1  0.01929700  0.01929700  0.01929700  1
",Au1 Cu3 Sn1,322.5927214648762,10.424973250110131,10.424973250110131,cubic,P2_13,198,2018-08-15 23:41:09.714000+00:00,2018-08-15 23:41:09.714000+00:00
23686,mp-978569,0.0,0.0,"# generated using pymatgen
data_Sm(BRh)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.33100619
_cell_length_b   5.33100619
_cell_length_c   7.47122193
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sm(BRh)4
_chemical_formula_sum   'Sm2 B8 Rh8'
_cell_volume   212.32934047
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.74999900  0.25000000  0.25000000  1
  Sm  Sm1  1  0.25000000  0.74999900  0.75000000  1
  B  B2  1  0.25000000  0.08006639  0.09880035  1
  B  B3  1  0.25000000  0.41993161  0.09880035  1
  B  B4  1  0.58006739  0.74999900  0.40119965  1
  B  B5  1  0.91993261  0.74999900  0.40119965  1
  B  B6  1  0.08006639  0.25000000  0.59879935  1
  B  B7  1  0.41993161  0.25000000  0.59879935  1
  B  B8  1  0.74999900  0.58006739  0.90119965  1
  B  B9  1  0.74999900  0.91993261  0.90119965  1
  Rh  Rh10  1  0.00152135  0.74999900  0.10566145  1
  Rh  Rh11  1  0.49847865  0.74999900  0.10566145  1
  Rh  Rh12  1  0.25000000  0.99847965  0.39433855  1
  Rh  Rh13  1  0.25000000  0.50152035  0.39433855  1
  Rh  Rh14  1  0.74999900  0.00152135  0.60566145  1
  Rh  Rh15  1  0.74999900  0.49847865  0.60566145  1
  Rh  Rh16  1  0.99847965  0.25000000  0.89433855  1
  Rh  Rh17  1  0.50152035  0.25000000  0.89433855  1
",B4 Rh4 Sm1,212.32934046852023,9.4664394125519,9.4664394125519,tetragonal,P4_2/nmc,137,2015-10-07 09:27:00.199000+00:00,2015-10-07 09:27:00.199000+00:00
5547,mp-1103898,0.111188106339286,0.0,"# generated using pymatgen
data_Cr(InS2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.60644381
_cell_length_b   7.60644381
_cell_length_c   7.60644381
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr(InS2)2
_chemical_formula_sum   'Cr2 In4 S8'
_cell_volume   311.19311990
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.25000000  0.25000000  0.25000000  1
  Cr  Cr1  1  0.00000000  0.00000000  0.00000000  1
  In  In2  1  0.12500000  0.62500000  0.62500000  1
  In  In3  1  0.62500000  0.12500000  0.62500000  1
  In  In4  1  0.62500000  0.62500000  0.12500000  1
  In  In5  1  0.62500000  0.62500000  0.62500000  1
  S  S6  1  0.86576900  0.37807700  0.37807700  1
  S  S7  1  0.37807700  0.86576900  0.37807700  1
  S  S8  1  0.37807700  0.37807700  0.86576900  1
  S  S9  1  0.37807700  0.37807700  0.37807700  1
  S  S10  1  0.38423100  0.87192300  0.87192300  1
  S  S11  1  0.87192300  0.38423100  0.87192300  1
  S  S12  1  0.87192300  0.87192300  0.38423100  1
  S  S13  1  0.87192300  0.87192300  0.87192300  1
",Cr1 In2 S4,311.1931196891821,4.374401636973751,4.374401636973751,cubic,Fd-3m,227,2018-07-18 20:02:30.748000+00:00,2018-07-18 20:02:30.748000+00:00
13107,mp-18625,0.0,1.9067,"# generated using pymatgen
data_KPSe6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.93128146
_cell_length_b   11.58309762
_cell_length_c   11.76013317
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KPSe6
_chemical_formula_sum   'K4 P4 Se24'
_cell_volume   944.17063869
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.83978767  0.34176598  0.87343462  1
  K  K1  1  0.16021233  0.84176598  0.12656538  1
  K  K2  1  0.16021233  0.34176598  0.37343462  1
  K  K3  1  0.83978767  0.84176598  0.62656538  1
  P  P4  1  0.22758427  0.66168094  0.83304327  1
  P  P5  1  0.77241573  0.16168094  0.16695673  1
  P  P6  1  0.77241573  0.66168094  0.33304327  1
  P  P7  1  0.22758427  0.16168094  0.66695673  1
  Se  Se8  1  0.92761522  0.69105723  0.87296548  1
  Se  Se9  1  0.07238478  0.19105723  0.12703452  1
  Se  Se10  1  0.07238478  0.69105723  0.37296548  1
  Se  Se11  1  0.92761522  0.19105723  0.62703452  1
  Se  Se12  1  0.93494738  0.46204619  0.12982263  1
  Se  Se13  1  0.06505262  0.96204619  0.87017737  1
  Se  Se14  1  0.06505262  0.46204619  0.62982263  1
  Se  Se15  1  0.93494738  0.96204619  0.37017737  1
  Se  Se16  1  0.56893944  0.29891200  0.13653856  1
  Se  Se17  1  0.43106056  0.79891200  0.86346144  1
  Se  Se18  1  0.43106056  0.29891200  0.63653856  1
  Se  Se19  1  0.56893944  0.79891200  0.36346144  1
  Se  Se20  1  0.73561011  0.62814506  0.14496681  1
  Se  Se21  1  0.26438989  0.12814506  0.85503319  1
  Se  Se22  1  0.26438989  0.62814506  0.64496681  1
  Se  Se23  1  0.73561011  0.12814506  0.35503319  1
  Se  Se24  1  0.74617304  0.54138947  0.60567512  1
  Se  Se25  1  0.25382696  0.04138947  0.39432488  1
  Se  Se26  1  0.25382696  0.54138947  0.10567512  1
  Se  Se27  1  0.74617304  0.04138947  0.89432488  1
  Se  Se28  1  0.32614082  0.49071412  0.91673269  1
  Se  Se29  1  0.67385918  0.99071412  0.08326731  1
  Se  Se30  1  0.67385918  0.49071412  0.41673269  1
  Se  Se31  1  0.32614082  0.99071412  0.58326731  1
",K1 P1 Se6,944.170638694595,3.82581007658057,3.82581007658057,orthorhombic,Pca2_1,29,2013-09-30 18:06:40+00:00,2013-09-30 18:06:40+00:00
6753,mp-27662,0.155450135000003,1.773499999999999,"# generated using pymatgen
data_CsI2Br
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.75237673
_cell_length_b   9.85461233
_cell_length_c   10.92567661
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsI2Br
_chemical_formula_sum   'Cs4 I8 Br4'
_cell_volume   727.01697368
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.25000000  0.45215751  0.16695583  1
  Cs  Cs1  1  0.75000000  0.54784249  0.83304417  1
  Cs  Cs2  1  0.75000000  0.95215751  0.33304417  1
  Cs  Cs3  1  0.25000000  0.04784249  0.66695583  1
  I  I4  1  0.25000000  0.55058272  0.62923333  1
  I  I5  1  0.75000000  0.44941728  0.37076667  1
  I  I6  1  0.75000000  0.05058272  0.87076667  1
  I  I7  1  0.25000000  0.94941728  0.12923333  1
  I  I8  1  0.25000000  0.73347073  0.42846578  1
  I  I9  1  0.75000000  0.26652927  0.57153422  1
  I  I10  1  0.75000000  0.23347073  0.07153422  1
  I  I11  1  0.25000000  0.76652927  0.92846578  1
  Br  Br12  1  0.25000000  0.36969657  0.83434707  1
  Br  Br13  1  0.75000000  0.63030343  0.16565293  1
  Br  Br14  1  0.75000000  0.86969657  0.66565293  1
  Br  Br15  1  0.25000000  0.13030343  0.33434707  1
",Br1 Cs1 I2,727.0169736791943,4.26310855497842,4.26310855497842,orthorhombic,Pnma,62,2013-09-30 02:54:03+00:00,2013-09-30 02:54:03+00:00
